發生年度,發生月,發生日,發生時-Hours,發生分,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,光線,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,肇因碼-個別,個人肇逃否,職業,座標-X,座標-Y
114,03,13,11,41,09北投區,北投區實踐街6巷與實踐街口,0,0,1,1,B03,6,7,5,30,4,1,1,4,4,5,13,4,4,10,5,5,2,16,1,65,3,10,7,1,7,5,1,8,2,8,72,1,21,121.5076072,25.1147112
114,03,13,12,07,01大同區,大同區重慶北路3段與哈密街口,0,0,2,1,C03,7,5,5,0,14,20,1,4,4,5,13,4,4,10,5,5,2,16,1,64,2,8,3,4,7,1,1,10,1,14,19,1,21,121.5136366,25.072887
114,03,13,12,11,06松山區,松山區八德路4段與八德路4段17巷口,0,0,1,1,B01,7,6,5,30,3,1,1,4,4,5,13,4,4,5,4,5,2,17,1,46,3,10,7,1,7,6,1,4,1,8,72,1,21,121.5584729,25.0482903
114,03,13,12,55,04大安區,大安區敦化南路1段與敦化南路1段187巷口,0,0,1,1,C03,7,5,5,50,14,9,1,5,4,5,13,2,1,1,4,5,2,17,2,36,2,9,6,1,7,15,1,10,1,11,100,1,21,121.5491528,25.042555
114,03,13,13,15,07信義區,信義區松山路119巷1弄與松山路119巷17弄口,0,0,2,1,C03,6,7,5,30,4,1,1,4,4,5,13,4,4,10,5,5,2,15,2,30,2,9,5,1,7,9,1,10,1,11,75,1,21,121.5792274,25.0477808
114,03,13,13,50,03中山區,中山區民權東路3段4號,0,0,1,1,C03,6,6,5,50,14,9,1,4,4,5,13,4,4,1,4,5,2,13,1,43,2,7,5,1,7,9,1,10,1,11,16,1,21,121.5397252,25.0622896
114,03,13,14,20,05中正區,中正區延平南路1段與衡陽路口,0,0,1,1,B02,6,6,5,50,4,1,1,4,4,5,13,2,1,10,4,5,2,3,1,48,3,10,7,4,7,5,1,8,2,8,70,1,22,121.509454,25.0419173
114,03,13,15,03,10文山區,文山區木柵路2段與木柵路2段138巷口,0,0,1,1,B02,6,6,5,50,4,2,1,4,4,5,13,2,1,10,5,5,2,17,2,21,3,10,7,1,7,11,1,8,2,2,10,1,21,121.5617044,24.98883
114,03,13,16,00,02萬華區,萬華區桂林路與華西街口,0,0,1,1,B03,7,7,5,50,4,1,1,4,4,5,13,2,1,5,4,4,2,17,1,64,3,10,3,4,7,11,1,8,1,17,10,1,22,121.4983995,25.0385166
114,03,13,16,03,07信義區,信義區信義路5段108號,0,0,1,1,C03,7,6,5,50,14,9,1,4,4,5,13,4,4,1,4,5,2,17,2,44,2,8,5,1,7,7,1,10,1,14,100,1,21,121.5673913,25.0328111
114,03,13,16,23,03中山區,中山區濱江街333號,0,0,2,1,B12,8,6,5,50,14,9,1,5,4,5,13,4,4,1,1,5,2,17,1,65,3,10,3,4,7,1,1,8,11,17,19,1,22,121.5210705,25.05017514
114,03,13,16,29,12內湖區,內湖區民權東路6段120巷1弄與民權東路6段136巷口口,0,0,1,1,C03,7,5,5,30,3,2,1,5,4,5,13,4,4,10,5,5,2,16,1,46,4,11,3,4,7,9,3,18,11,13,72,2,21,121.5877759,25.0686579
114,03,13,16,35,05中正區,中正區徐州路2-2號,0,0,1,1,B03,7,7,6,50,14,9,1,4,4,5,13,4,4,9,4,5,2,17,1,26,3,10,7,1,7,1,1,8,2,5,19,1,21,121.5214994,25.0412142
114,03,13,16,43,11南港區,南港區忠孝東路5段與玉成街口,0,0,1,1,B03,7,6,5,50,5,2,1,4,4,5,13,1,1,1,4,5,2,12,1,69,3,10,3,1,7,7,1,8,1,2,100,1,21,121.5825191,25.0449006
114,03,13,16,45,06松山區,松山區復興南路1段27號,0,0,2,1,C03,8,5,5,50,14,9,1,5,4,5,13,4,4,1,3,5,2,13,1,54,2,8,5,1,7,9,1,10,2,13,16,1,22,121.5440184,25.0466571
114,03,13,16,57,04大安區,大安區基隆路3段與臥龍街口,0,0,2,1,C03,7,5,5,30,5,2,1,5,4,5,13,4,4,10,5,5,1,17,1,70,2,9,3,4,7,6,1,10,2,13,72,1,21,121.5483847,25.0205573
114,03,13,16,57,07信義區,信義區忠孝東路5段與忠孝東路5段295巷口口,0,0,1,1,C03,8,6,5,30,3,1,1,5,4,5,13,4,4,5,4,5,2,17,1,48,3,10,6,1,7,6,1,10,1,11,80,1,22,121.5725111,25.0410879
114,03,13,17,08,08士林區,士林區福林路士林官邸前,0,0,1,1,B03,7,7,5,50,14,9,1,5,4,5,13,4,4,10,5,5,2,17,1,30,3,10,7,1,7,11,1,8,1,4,10,1,21,121.530266,25.0951767
114,03,13,17,21,10文山區,文山區恆光街與木新路2段口,0,0,1,1,B03,7,6,5,50,4,2,1,5,4,5,13,2,1,5,5,5,2,13,1,62,3,10,7,1,7,1,1,14,2,1,19,1,21,121.5667967,24.9831789
114,03,13,17,25,04大安區,大安區杭州南路2段與潮州街口,0,0,1,1,B03,7,6,5,50,4,4,1,5,4,5,13,1,1,5,4,5,2,17,1,83,3,10,7,1,7,9,1,8,1,1,44,1,21,121.5220005,25.0293915
114,03,13,17,37,05中正區,中正區中華路1段與忠孝西路1段口,0,0,2,1,C03,7,6,5,50,4,2,1,5,4,5,13,2,1,2,4,5,2,12,1,50,3,10,6,1,7,10,1,9,2,12,100,1,21,121.5102076,25.0480732
114,03,13,18,14,09北投區,北投區文林北路50號,0,0,1,1,B03,7,5,5,40,14,7,1,5,4,5,13,4,4,1,4,4,2,17,1,71,3,10,7,1,7,6,1,8,1,3,9,1,21,121.5184619,25.1048487
114,03,13,18,22,12內湖區,內湖區新明路298巷6號,0,0,1,1,C03,7,5,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,12,1,29,3,10,5,1,7,9,1,10,1,12,17,1,21,121.582135,25.056036
114,03,13,18,22,11南港區,南港區八德路4段850號,0,0,1,1,B03,7,5,5,50,14,9,1,5,4,5,13,4,4,4,3,5,2,12,1,36,3,10,3,4,7,8,1,8,2,6,100,1,22,121.5801789,25.0506252
114,03,13,19,05,01大同區,大同區民族西路與大龍街口,0,0,1,1,C03,7,5,5,50,4,1,1,5,4,5,13,1,1,5,4,5,2,13,1,36,2,4,6,1,7,9,1,10,1,11,16,1,21,121.5160259,25.0686203
114,03,13,19,08,01大同區,大同區庫倫街41號,0,0,1,1,B03,7,5,5,50,14,9,1,5,4,5,13,4,4,5,5,5,2,14,1,25,3,10,7,1,7,2,1,8,1,7,12,1,21,121.518209,25.0719213
114,03,13,19,34,01大同區,大同區民生西路與民樂街口口,0,0,1,1,B01,8,5,5,50,5,1,1,5,4,5,13,2,1,5,5,5,2,16,1,24,3,10,7,1,7,5,1,4,1,6,8,1,21,121.5108284,25.0568963
114,03,13,19,40,04大安區,大安區復興南路1段與忠孝東路3段口,0,0,1,1,C03,8,5,5,50,4,2,1,5,4,5,13,2,1,2,4,5,2,17,1,21,2,8,3,4,7,7,1,10,1,13,100,1,21,121.5436311,25.04158
114,03,13,20,02,09北投區,北投區致遠一路1段與致遠一路1段104巷口,0,0,1,1,B03,8,5,5,50,4,2,1,5,4,5,13,4,4,9,4,5,1,3,2,22,3,10,7,1,7,11,1,8,2,5,10,1,21,121.5152002,25.1097168
114,03,13,20,49,01大同區,大同區塔城街北門2號出口對面,0,0,1,1,B03,7,5,5,50,14,9,1,5,4,5,13,4,4,5,5,5,2,17,1,30,4,11,3,4,7,1,7,19,11,17,19,2,22,121.5103461,25.0494693
114,03,13,22,07,08士林區,士林區大南路與承德路4段292巷口,0,0,2,1,C03,7,5,5,30,4,1,1,5,4,5,13,3,1,10,5,5,1,17,2,69,2,9,6,1,7,9,1,10,1,14,72,1,21,121.5190458,25.08876649
114,03,13,22,39,05中正區,中正區重慶南路1段與重慶南路1段126巷口法務部前,0,0,2,1,H01,7,5,5,0,3,2,1,5,4,5,13,4,4,9,4,5,2,9,1,20,2,7,4,5,8,20,8,20,1,16,60,1,21,121.5125913,25.03717774
114,03,13,22,44,12內湖區,內湖區文德路208巷與陽光街92巷25弄口,0,0,1,1,B03,7,5,5,50,4,1,1,5,4,5,13,4,4,5,5,5,2,12,1,69,3,10,7,1,7,9,1,8,1,15,118,1,21,121.5836113,25.0759426
114,03,14,06,20,02萬華區,萬華區環河快速道路往南近華江橋,0,0,1,1,C02,7,6,5,60,14,9,1,5,4,5,13,4,4,10,3,5,2,13,1,38,2,9,3,4,7,9,1,9,1,11,16,1,22,121.4910324,25.0361756
114,03,14,07,28,04大安區,大安區羅斯福路3段181號,0,0,2,1,C03,6,6,5,50,14,9,1,4,4,1,13,2,1,1,4,4,2,13,1,36,2,8,3,4,7,9,1,10,1,11,16,1,21,121.5276853,25.0209758
114,03,14,07,43,11南港區,南港區忠孝東路6段與忠孝東路6段81巷口,0,0,1,1,C03,7,7,5,40,3,1,1,5,4,5,13,4,4,1,4,4,2,17,1,36,3,10,5,1,7,9,1,10,1,17,44,1,21,121.5847186,25.0478299
114,03,14,07,48,06松山區,松山區南京東路5段與塔悠路口口,0,0,1,1,C03,6,7,5,50,4,2,1,4,4,5,13,2,1,1,4,5,2,17,1,63,2,9,5,1,7,9,1,10,1,14,44,1,21,121.5704505,25.0516581
114,03,14,08,03,04大安區,大安區和平東路3段228巷與安居街46巷口,0,0,1,1,H01,7,6,5,50,3,1,1,4,4,5,13,4,4,9,5,5,1,3,2,74,3,10,4,5,8,20,8,20,11,17,53,1,21,121.5535431,25.020904
114,03,14,08,04,11南港區,南港區南港路3段與南港路3段80巷口,0,0,2,1,C03,7,6,5,50,3,2,1,5,4,5,13,4,4,4,3,5,2,13,1,28,2,8,3,4,7,9,1,10,1,13,16,1,21,121.5909359,25.0537832
114,03,14,08,05,01大同區,大同區延平北路4段與酒泉街口,0,0,2,1,C03,7,5,5,50,4,1,1,5,4,5,13,1,1,9,4,5,1,16,1,27,2,8,3,4,7,5,1,10,1,12,71,1,21,121.5110837,25.0722313
114,03,14,08,10,02萬華區,萬華區環河南路2段與和平西路3段口,0,0,1,1,C03,8,7,5,50,4,1,1,5,4,5,13,2,1,10,2,5,2,16,1,26,2,9,3,1,7,9,1,10,1,11,14,1,21,121.4942783,25.0353282
114,03,14,08,16,04大安區,大安區敦化南路1段262號,0,0,1,1,B03,8,6,5,50,14,9,1,5,4,5,13,4,4,1,5,5,1,17,2,39,3,10,3,4,7,14,1,8,1,2,42,1,21,121.5485642,25.0393674
114,03,14,09,03,05中正區,中正區信義路2段283號,0,0,1,1,C03,7,6,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,13,2,31,2,9,5,1,7,9,1,10,2,11,16,1,21,121.532183,25.0337267
114,03,14,09,20,06松山區,松山區市民大道5段與東興路口,0,0,1,1,B03,7,7,5,50,4,1,1,5,4,5,13,2,1,1,2,5,2,16,1,49,3,10,7,1,7,5,1,8,1,2,85,1,21,121.5658012,25.0483609
114,03,14,09,40,12內湖區,內湖區五分街與安康路口,0,0,2,1,B11,7,7,5,50,4,1,1,5,4,5,13,4,4,5,5,5,1,16,1,25,3,10,7,1,7,5,1,4,2,4,8,1,21,121.6152895,25.0673595
114,03,14,09,44,03中山區,中山區中山橋南往北,0,0,3,1,C03,6,6,5,50,14,9,1,4,4,5,13,4,4,8,3,5,1,17,1,66,3,10,5,1,7,9,1,10,1,17,14,1,21,121.5264459,25.0745279
114,03,14,09,50,08士林區,士林區中山北路5段銘傳大學前,0,0,1,1,C03,7,6,5,40,14,9,1,4,4,5,13,4,4,5,4,5,2,17,1,35,2,9,6,1,7,9,1,9,1,14,108,1,22,121.5263125,25.0871222
114,03,14,10,00,10文山區,文山區指南路3段34巷21號,0,0,1,1,C03,6,5,5,30,11,9,1,4,4,5,13,4,4,10,5,5,1,17,1,19,2,9,6,1,7,9,3,18,1,11,42,1,21,121.5838907,24.97135909
114,03,14,10,02,04大安區,大安區忠孝東路4段30號,0,0,2,1,C03,7,6,5,50,14,9,1,5,4,5,13,4,4,1,4,5,1,12,1,66,4,11,3,4,7,15,7,19,11,15,100,2,22,121.5446486,25.0415185
114,03,14,10,10,07信義區,信義區松智路9巷與松智路口,0,0,1,1,B03,6,7,5,50,3,1,1,4,4,5,13,4,4,5,4,5,2,17,2,39,3,10,3,4,7,5,1,8,1,17,74,1,21,121.5655575,25.0378884
114,03,14,10,22,03中山區,中山區林森北路與新生北路2段28巷口,0,0,2,1,C03,7,6,5,50,4,1,1,5,4,5,13,1,1,5,4,5,2,16,2,31,2,8,5,1,7,5,1,10,1,11,71,1,21,121.5254577,25.05390086
114,03,14,10,45,01大同區,大同區塔城街與塔城街口往北接近鄭州路,0,0,1,1,C03,6,6,5,50,14,9,1,4,4,5,13,4,4,5,4,5,2,18,2,38,2,9,6,1,7,9,1,10,11,14,44,1,21,121.510318,25.0489398
114,03,14,11,00,12內湖區,內湖區金莊路與金豐街口,0,0,1,1,B12,6,6,5,50,4,2,1,4,4,5,13,2,1,5,5,5,2,17,1,28,3,10,7,1,7,5,1,8,2,2,8,1,21,121.5874386,25.06500181
114,03,14,11,13,06松山區,松山區八德路3段12巷51弄與八德路3段74巷口,0,0,1,1,C03,6,5,5,30,4,1,1,4,4,5,13,4,4,8,3,5,2,15,1,30,2,9,5,1,7,9,1,10,2,11,72,1,22,121.5524875,25.0461542
114,03,14,11,20,02萬華區,萬華區萬大路277巷與萬大路277巷37弄口,0,0,1,1,C03,6,6,5,30,4,1,1,4,4,5,13,3,1,10,5,5,2,15,2,72,2,9,6,1,7,9,1,10,1,11,72,1,21,121.5025182,25.02548518
114,03,14,11,41,11南港區,南港區忠孝東路6段與忠孝東路6段225巷口,0,0,1,1,B03,6,6,5,30,4,2,1,4,4,5,13,4,4,10,5,5,2,15,2,42,3,10,3,4,7,9,1,8,1,5,72,1,21,121.588382,25.0494037
114,03,14,11,42,07信義區,信義區吳興街與吳興街583巷口,0,0,3,1,C03,7,5,5,30,4,2,1,4,4,5,13,4,4,5,5,5,2,17,1,74,2,9,6,1,7,6,1,10,1,14,72,1,21,121.5693073,25.0225113
114,03,14,11,53,01大同區,大同區大龍街與大龍街215巷口,0,0,2,1,F03,6,5,5,50,4,1,1,4,4,5,13,2,1,5,5,5,2,3,2,65,2,7,6,4,7,9,8,20,1,11,70,1,22,121.5158819,25.070502
114,03,14,11,57,08士林區,士林區承德路5段與中正路口百齡橋東向西,0,0,1,1,B03,6,7,5,50,3,1,1,4,4,5,13,1,1,3,4,5,2,17,1,57,3,10,7,1,7,6,1,8,1,4,9,1,21,121.5155886,25.0906354
114,03,14,12,10,05中正區,中正區貴陽街1段2號,0,0,1,1,H01,6,7,6,50,14,9,1,4,4,5,13,4,4,9,5,5,2,17,4,0,,,,,,,,,,,119,2,,121.5167183,25.0382138
114,03,14,12,10,08士林區,士林區重慶北路4段段巷北往南機慢車道,0,0,1,1,C03,6,5,5,30,11,11,1,4,4,5,13,4,4,10,5,5,1,17,2,44,3,10,5,1,7,15,1,10,11,17,118,1,21,121.5182809,25.08722459
114,03,14,12,12,04大安區,大安區大安路1段83巷與仁愛路4段71巷口,0,0,1,1,C04,7,6,5,50,4,1,1,4,4,5,13,4,4,10,5,5,2,15,2,60,2,9,6,1,7,9,1,10,1,14,72,1,21,121.5471631,25.0409488
114,03,14,12,18,06松山區,松山區民生東路4段75巷與民生東路4段97巷1弄口,0,0,1,1,C03,6,6,5,30,4,1,1,4,4,5,13,4,4,10,5,5,2,17,2,34,2,9,5,1,7,9,1,10,2,12,72,1,21,121.5512764,25.058365
114,03,14,12,52,03中山區,中山區民生東路2段115巷與吉林路161巷口,0,0,4,1,C03,7,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,26,2,9,5,1,7,9,1,10,1,11,72,1,21,121.5316814,25.0588312
114,03,14,13,10,08士林區,士林區仰德大道1段國安局下方,0,0,1,1,B03,7,5,8,40,22,22,1,4,4,5,13,4,4,4,5,5,1,17,1,37,3,10,7,1,7,7,1,8,1,1,100,1,21,121.5351183,25.10849421
114,03,14,13,14,09北投區,北投區承德路7段與承德路7段344巷口,0,0,1,1,B01,6,7,5,50,4,1,1,4,4,5,13,2,1,10,5,5,2,13,1,51,3,10,7,1,7,9,1,8,2,1,17,1,21,121.504046,25.1175214
114,03,14,13,39,08士林區,士林區承德路4段10巷與通河街76巷口,0,0,1,1,C03,6,6,5,30,4,2,1,4,4,5,13,4,4,10,5,5,1,17,1,52,2,9,6,1,7,9,1,10,2,14,72,1,21,121.5202028,25.0801281
114,03,14,13,46,06松山區,松山區塔悠路34號,0,0,2,1,A02,6,5,5,40,14,8,1,4,4,5,13,4,4,1,3,4,2,17,1,51,3,10,3,4,7,14,1,2,1,17,38,1,26,121.5712195,25.0506052
114,03,14,14,58,11南港區,南港區經貿二路157巷與經貿二路157巷36弄口,0,0,2,1,B03,7,6,5,50,3,1,1,5,4,5,13,3,1,4,3,5,2,15,1,50,3,10,3,4,7,15,1,8,2,4,72,1,21,121.6172737,25.0603337
114,03,14,15,01,03中山區,中山區南京東路3段223巷與遼寧街185巷口,0,0,1,1,B01,6,7,5,30,4,1,1,4,4,5,13,4,4,10,5,5,2,15,1,63,3,10,7,1,7,9,1,4,1,2,72,1,22,121.5435297,25.05332296
114,03,14,15,21,03中山區,中山區民權東路1段52號,0,0,1,1,C04,8,6,5,40,14,8,1,4,4,5,13,4,4,8,3,4,2,12,1,18,2,7,5,4,7,9,1,10,2,11,108,1,21,121.5244827,25.0626133
114,03,14,15,25,04大安區,大安區忠孝東路3段與新生南路1段口,0,0,1,1,C03,7,6,5,50,14,9,1,4,4,5,13,2,1,1,4,5,2,17,1,33,2,9,3,4,7,9,1,10,1,14,108,1,21,121.5333222,25.0421997
114,03,14,15,47,06松山區,松山區長春路與敦化北路120巷7弄口,0,0,1,1,B03,7,6,5,50,4,1,1,4,4,5,13,4,4,5,4,4,2,16,1,33,3,10,7,1,7,11,1,8,1,8,10,1,22,121.5480204,25.0544523
114,03,14,16,10,12內湖區,內湖區陽光街與陽光街252巷口,0,0,1,1,B01,7,5,5,50,4,1,1,4,4,5,13,4,4,5,2,5,1,16,1,38,3,10,7,1,7,11,1,4,1,8,10,1,21,121.5775182,25.0731973
114,03,14,16,13,08士林區,士林區德行東路與中山北路6段口,0,0,1,1,B03,7,5,5,50,4,1,1,4,4,5,13,2,1,3,5,5,1,17,2,59,4,11,3,1,7,6,7,19,11,15,108,2,21,121.5248519,25.1063436
114,03,14,16,38,06松山區,松山區延壽街408號對面,0,0,1,1,B03,7,6,5,50,14,9,1,4,4,5,13,4,4,5,5,5,2,12,2,46,3,10,7,1,7,15,1,8,1,15,17,1,22,121.5570317,25.05635914
114,03,14,16,40,02萬華區,萬華區光復橋往新北市,0,0,1,1,C03,7,5,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,17,1,19,2,9,5,4,7,9,1,10,1,14,118,1,21,121.4903502,25.0242986
114,03,14,16,41,02萬華區,萬華區桂林路與桂林路57巷口,0,0,3,1,C03,7,7,5,50,3,1,1,5,4,5,13,1,1,8,3,5,2,16,2,47,2,9,5,1,7,5,1,10,1,12,71,1,21,121.5029625,25.0382297
114,03,14,16,42,05中正區,中正區林森北路11號,0,0,2,1,B03,7,6,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,12,1,59,3,10,7,1,7,4,1,8,2,2,108,1,21,121.523769,25.04610054
114,03,14,17,30,03中山區,中山區中山北路3段與民族西路口,0,0,1,1,C03,7,7,5,50,4,2,1,4,4,5,13,1,1,1,4,5,2,13,1,30,3,10,5,1,7,9,1,10,1,11,16,1,22,121.5228581,25.0687892
114,03,14,17,38,12內湖區,內湖區瑞光路358巷與瑞光路358巷30弄口,0,0,2,1,C03,7,5,5,50,3,1,1,5,4,5,13,4,4,10,4,5,2,16,2,28,2,9,5,1,7,1,1,10,1,12,19,1,21,121.5720651,25.0767264
114,03,14,18,04,07信義區,信義區福德街與大道路口,0,0,1,1,B03,7,5,5,30,14,9,1,5,4,5,13,2,1,10,4,5,2,12,1,68,3,10,7,1,7,9,1,8,1,2,13,1,21,121.5836653,25.0380438
114,03,14,18,09,07信義區,信義區永吉路30巷168弄1號,0,0,1,1,B01,7,5,5,30,14,9,1,5,4,5,13,4,4,9,5,5,2,17,1,42,3,10,3,1,7,14,1,4,1,2,40,1,21,121.5686999,25.0420899
114,03,14,18,20,12內湖區,內湖區成功路2段與成功路2段426巷口,0,0,1,1,B01,7,5,5,50,3,2,1,5,4,5,13,2,1,1,4,5,2,17,1,59,3,10,7,1,7,9,1,4,9,17,16,1,21,121.591387,25.06912386
114,03,14,18,28,01大同區,大同區環河快速道路忠孝橋下方匝道,0,0,1,1,B03,7,5,5,40,14,7,1,5,4,5,13,4,4,1,4,5,2,13,1,28,3,10,7,1,7,9,1,8,2,1,16,1,21,121.5062453,25.0494381
114,03,14,18,29,08士林區,士林區文林路與中正路口,0,0,1,1,C03,7,5,5,50,14,9,1,5,4,5,13,4,4,5,5,5,2,17,2,28,2,7,6,1,7,7,1,10,2,11,80,1,21,121.5245044,25.0953552
114,03,14,18,33,04大安區,大安區忠孝東路3段與忠孝東路3段10巷口,0,0,1,1,B03,7,5,5,50,3,1,1,5,4,5,13,4,4,8,3,5,1,16,1,43,3,10,7,1,7,6,1,8,1,2,9,1,21,121.5336368,25.0420825
114,03,14,18,43,05中正區,中正區愛國東路30號對面,0,0,1,1,B03,7,5,5,50,14,9,1,5,4,5,13,2,1,1,4,4,2,15,2,57,3,10,7,1,7,11,1,8,1,4,14,1,21,121.5179625,25.0344116
114,03,14,18,49,12內湖區,內湖區陽光街1號內湖國中停車場出入口,0,0,1,1,B02,7,6,5,50,14,9,1,5,4,5,13,4,4,9,4,5,2,16,1,64,3,10,7,1,7,6,1,8,1,5,9,1,21,121.5885074,25.07854877
114,03,14,19,14,08士林區,士林區仰德大道2段108號,0,0,1,1,C03,7,5,5,40,14,9,1,5,4,5,13,4,4,9,4,5,1,12,1,23,2,8,5,1,7,9,1,10,1,11,13,1,21,121.546464,25.10865775
114,03,14,19,20,10文山區,文山區木新路2段與木新路2段158巷口,0,0,1,1,B03,7,5,5,50,4,1,1,5,4,5,13,1,1,10,5,5,2,16,1,50,3,10,7,1,7,5,1,8,1,6,71,1,21,121.5687635,24.9839954
114,03,14,19,41,06松山區,松山區撫遠街與富錦街口,0,0,2,1,C03,7,5,5,50,4,1,1,4,4,5,13,1,1,1,4,5,2,23,1,19,2,8,6,1,7,9,1,10,1,14,42,1,21,121.5664377,25.0616036
114,03,14,19,43,04大安區,大安區市民大道4段66號,0,0,2,1,B03,7,5,5,40,22,6,1,5,4,5,13,4,4,1,5,5,2,12,1,37,3,10,7,1,7,9,1,8,1,8,17,1,21,121.5469629,25.0450229
114,03,14,19,44,03中山區,中山區南京東路2段43號,0,0,1,1,B02,6,5,5,40,14,9,1,4,4,5,13,4,4,1,4,4,1,17,1,62,3,10,3,1,7,14,1,8,1,4,40,1,21,121.5293744,25.052195
114,03,14,19,54,10文山區,文山區木新路3段與木新路3段155巷口,0,0,2,1,C03,6,5,5,40,14,7,1,4,4,5,13,2,1,5,5,4,2,12,2,34,2,8,6,1,7,11,1,10,1,14,10,1,21,121.5609397,24.9817316
114,03,14,21,22,04大安區,大安區基隆路4段向南停車場出入口,0,0,1,1,B03,6,5,5,50,14,12,1,4,4,5,13,4,4,1,4,4,2,16,1,18,3,10,7,1,7,1,1,8,1,8,19,1,22,121.5382723,25.0122964
114,03,14,21,25,01大同區,大同區環河北路1段玉泉公園前,0,0,1,1,C03,6,5,5,50,14,5,1,4,4,5,13,4,4,5,4,5,2,12,1,35,2,9,5,1,7,9,1,10,2,11,44,1,21,121.5064115,25.0496559
114,03,14,21,38,08士林區,士林區延平北路7段106巷與延平北路7段106巷94弄口口,0,0,2,1,B12,6,5,5,30,3,1,1,4,4,5,12,4,4,10,5,5,1,16,1,50,2,7,3,1,7,6,1,8,9,8,72,1,22,121.4962462,25.09914508
114,03,14,21,40,07信義區,信義區忠孝東路4段與忠孝東路4段559巷口,0,0,1,1,B01,6,5,5,50,3,2,1,4,4,5,13,4,4,1,4,5,2,17,1,64,4,11,3,4,7,2,7,19,11,7,12,2,22,121.5636092,25.0413001
114,03,14,21,41,09北投區,北投區東華街2段與致遠三路口,0,0,1,1,C03,7,7,5,50,4,2,1,5,4,5,13,1,1,9,4,5,1,12,2,23,3,10,6,1,7,5,1,10,1,13,8,1,21,121.5079112,25.1207175
114,03,14,22,30,10文山區,文山區辛亥路6段13號,0,0,1,1,C03,7,5,5,50,14,9,1,4,4,5,13,4,4,1,4,5,2,13,1,18,2,8,6,1,7,9,1,10,1,11,13,1,21,121.5517624,24.9911795
114,03,14,23,00,05中正區,中正區重慶南路1段與沅陵街口,0,0,1,1,B01,7,5,5,50,3,1,1,4,4,5,13,4,4,5,4,5,2,17,1,69,3,10,7,1,7,11,1,4,1,17,103,1,22,121.5131655,25.04284376
114,03,14,23,16,04大安區,大安區愛國東路246號附近側附近第23號停車格,0,0,1,1,B03,7,5,5,40,14,9,1,4,4,5,13,4,4,1,4,5,2,16,1,56,3,10,7,1,7,1,1,8,1,4,19,1,21,121.5249297,25.0319166
114,03,14,23,30,04大安區,大安區通安街與安和路2段35巷口,0,0,1,1,C03,8,5,5,30,4,2,1,5,4,5,13,4,4,10,5,5,2,15,2,26,2,9,3,4,7,9,1,10,1,11,72,1,21,121.5532857,25.0316981
114,03,14,23,30,10文山區,文山區木柵路1段與辛亥路7段口口,0,0,1,1,B03,7,5,5,50,4,1,1,5,4,5,13,2,1,10,5,5,2,16,2,25,3,10,3,4,7,5,1,8,1,2,71,1,22,121.5523333,24.9877932
114,03,14,23,31,09北投區,北投區東華街2段與無名巷口,0,0,1,1,C03,7,6,5,30,14,9,1,4,4,5,13,4,4,9,4,5,2,16,1,41,3,10,5,1,7,5,1,10,1,14,72,1,21,121.5142395,25.11652229
114,03,14,23,51,04大安區,大安區杭州南路2段與潮州街口口,0,0,1,1,B02,6,5,5,50,4,2,1,4,4,5,13,2,1,5,4,5,2,16,1,50,3,10,3,4,7,5,1,8,1,8,80,1,22,121.5223389,25.0294117
114,03,15,00,45,10文山區,文山區木柵路1段與試院路口,0,0,2,1,C03,7,5,5,50,4,1,1,5,4,5,13,2,1,10,5,5,2,16,1,21,2,9,6,1,7,5,1,10,1,12,74,1,21,121.5498674,24.9874836
114,03,15,06,39,02萬華區,萬華區萬板大橋下停車場,0,0,1,1,B12,7,6,8,0,22,22,1,5,4,5,13,4,4,10,5,5,2,9,1,43,3,10,3,4,7,11,7,19,11,15,118,2,22,121.4901075,25.0304791
114,03,15,07,42,08士林區,士林區華齡街與華齡街1巷口,0,0,1,1,B03,6,7,5,30,4,1,1,4,4,5,13,4,4,5,5,5,1,9,1,68,3,10,2,1,7,5,1,8,2,5,108,1,21,121.5195379,25.0825397
114,03,15,08,00,01大同區,大同區歸綏街與民樂街口,0,0,1,1,B03,6,7,5,50,4,2,1,4,4,5,13,4,4,9,5,5,2,15,1,42,3,10,7,1,7,1,1,8,2,4,19,1,21,121.5105259,25.0582725
114,03,15,08,19,12內湖區,內湖區五分街與五分街14巷口,0,0,1,1,B03,6,7,5,50,4,1,1,4,4,5,13,4,4,4,5,5,1,9,1,66,3,10,7,1,7,5,1,8,1,4,108,1,21,121.6137093,25.0674737
